Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87941.902;1012.34;9552.829;71675.021;286.601;1591.03;297.05;
1;86366.266;934.19;9552.829;70204.973;389.364;1505.39;0.00;
2;85689.631;922.12;9552.829;69587.772;454.425;1397.58;0.00;
3;85804.491;828.02;9552.829;69736.756;483.935;1380.16;0.00;
4;86909.530;895.37;9552.829;70847.744;480.687;1438.15;0.00;
5;89550.571;1184.72;9552.829;73457.801;408.905;1593.00;619.71;
6;92846.831;1322.79;24341.382;61971.854;433.864;1752.20;686.90;
7;97156.487;1548.77;24341.382;66057.011;360.072;2056.21;710.37;
8;100722.485;1801.84;20461.833;73756.412;583.260;2634.14;983.15;
9;102788.688;1844.42;20461.833;75663.113;456.712;2745.63;1042.34;
10;102952.377;1839.19;20461.833;75699.010;403.585;2652.46;1064.17;
11;102589.383;1859.97;20461.833;75300.552;379.677;2610.95;1087.32;
12;102039.164;1835.83;20461.833;74796.066;428.705;2592.84;1068.28;
13;102002.167;1840.96;20461.833;74762.637;445.060;2584.14;1060.41;
14;101869.947;1843.44;20461.833;74661.580;454.484;2635.11;1055.57;
15;102025.678;1852.88;20461.833;74861.878;439.731;2669.91;1042.23;
16;102693.471;1835.66;20461.833;75500.792;362.230;2695.68;1028.40;
17;104025.238;1892.98;20461.833;76730.483;210.637;2849.36;1077.96;
18;103540.896;1910.05;38292.654;58581.499;411.524;2985.19;1089.04;
19;102057.638;1890.11;38292.654;57152.110;456.609;2768.75;1057.18;
20;100147.824;1822.32;38292.654;55315.028;542.676;2730.35;1020.24;
21;97569.514;1700.15;38292.654;53122.665;666.352;2616.87;950.93;
22;93895.364;1496.05;9552.829;77581.478;63.288;2558.89;812.52;
23;91109.970;1254.70;9552.829;74818.661;147.328;1683.60;693.12;
