Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87310.326;1121.22;9552.829;70936.179;287.993;1400.70;740.12;
1;85693.155;1000.03;9552.829;69415.657;390.485;1372.14;217.16;
2;85072.202;951.97;9552.829;68853.110;438.879;1356.47;0.00;
3;85359.897;1014.00;9552.829;69164.324;464.194;1342.26;351.01;
4;86596.064;1103.48;9552.829;70381.230;456.322;1424.45;718.34;
5;89495.582;1260.69;9552.829;73181.831;383.207;1632.60;783.44;
6;93099.644;1503.49;24341.382;61973.023;398.822;1967.99;957.02;
7;97472.762;1728.20;24341.382;66106.215;287.641;2447.98;1119.73;
8;101027.964;1849.74;20461.833;73829.606;531.916;2932.37;0.00;
9;103023.649;1864.68;20461.833;75734.815;465.675;2933.09;0.00;
10;103266.867;1861.30;20461.833;75927.462;454.760;2897.44;0.00;
11;103066.721;1859.52;20461.833;75690.793;435.299;2909.83;0.00;
12;102376.055;1834.04;20461.833;75010.842;451.293;2820.63;0.00;
13;102752.714;1845.88;20461.833;75407.109;438.193;2825.42;0.00;
14;102774.927;1858.45;20461.833;75423.831;442.592;2838.98;0.00;
15;103276.278;1885.27;20461.833;75929.470;437.043;2881.69;1196.36;
16;104114.397;1877.99;20461.833;76726.961;364.516;3049.60;1160.19;
17;105081.854;1914.41;20461.833;77574.277;196.967;3012.82;683.68;
18;104392.763;1886.65;38292.654;59275.331;412.965;3037.90;364.26;
19;102767.114;1868.88;38292.654;57709.716;461.562;3008.29;1171.95;
20;100540.186;1748.81;38292.654;55522.137;525.121;3043.05;0.00;
21;98039.273;1688.10;38292.654;53296.876;656.526;3042.97;0.00;
22;94372.116;1463.84;9552.829;77733.201;45.045;2614.69;0.00;
23;91629.263;1267.37;9552.829;75013.531;138.754;1920.63;0.00;
