Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95677.636;1167.01;9552.829;78993.905;92.803;2393.57;730.96;
1;93878.797;1128.11;9552.829;77234.557;168.928;2374.14;687.91;
2;93086.647;1086.78;9552.829;76537.832;273.136;2351.77;650.27;
3;93287.146;1071.52;9552.829;76768.234;305.789;1429.08;638.70;
4;94476.777;1114.95;9552.829;77960.882;300.650;1517.04;662.23;
5;97437.832;1252.44;9552.829;80849.165;232.466;1693.47;761.93;
6;101341.526;1499.49;24341.382;70001.708;219.423;2440.61;870.22;
7;105662.064;1752.69;24341.382;74112.067;137.359;2710.88;1034.89;
8;109338.180;1862.85;20461.833;81911.171;314.152;2855.64;1125.23;
9;111638.513;1859.38;20461.833;84141.509;233.576;2876.42;1118.38;
10;112124.229;1864.81;20461.833;84627.962;215.387;3314.96;1140.90;
11;111983.363;1903.95;20461.833;84431.445;171.373;2843.10;1215.92;
12;111537.777;1880.22;20461.833;83946.840;166.853;2839.17;1200.01;
13;111767.535;1897.82;20461.833;84175.005;154.026;2732.82;1210.19;
14;111696.283;1864.90;20461.833;84129.895;176.297;2730.82;1113.58;
15;111648.134;1874.92;20461.833;84058.614;166.179;2740.16;1111.73;
16;112500.424;1890.20;20461.833;84815.524;92.128;2768.87;1136.34;
17;112758.789;1917.48;20461.833;85114.120;38.784;3528.27;1117.81;
18;111743.170;1889.59;38292.654;66454.737;188.895;3527.10;1128.12;
19;110470.916;1847.06;38292.654;65235.983;246.076;3090.99;1131.60;
20;108207.016;1780.46;38292.654;63008.137;304.145;2861.03;1114.51;
21;105554.697;1686.12;38292.654;60511.430;380.738;2688.59;1061.39;
22;101813.995;1462.40;9552.829;85099.388;16.291;2673.73;903.07;
23;99016.022;1313.86;9552.829;82234.184;18.454;2614.40;790.49;
