Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;94580.761;1131.16;9552.829;78124.038;173.746;1570.00;711.71;
1;92903.474;1077.35;9552.829;76513.349;258.995;1570.00;658.52;
2;92046.113;1028.17;9552.829;75712.757;314.026;1570.00;616.72;
3;92103.271;1026.64;9552.829;75801.401;340.334;1570.00;607.72;
4;93664.623;1066.20;9552.829;77368.120;335.101;1730.00;627.38;
5;96557.680;1224.00;9552.829;80248.987;271.831;1827.16;716.89;
6;100480.871;1362.69;24341.382;69367.426;251.785;2157.65;826.45;
7;104433.493;1637.73;24341.382;73134.603;168.694;2490.79;1022.56;
8;108066.355;1789.56;20461.833;80925.073;378.206;2670.95;1150.91;
9;110236.411;1835.20;20461.833;83040.749;321.617;2674.02;930.99;
10;110594.319;1872.95;20461.833;83371.700;311.852;2793.94;1276.35;
11;110375.289;1894.21;20461.833;83126.382;289.562;2779.77;1280.28;
12;109709.247;1854.89;20461.833;82463.252;289.670;2647.57;1253.49;
13;110175.167;1874.18;20461.833;82944.455;295.089;2687.17;1265.97;
14;110522.287;1883.64;20461.833;83329.980;319.919;2678.90;1252.07;
15;111084.033;1877.31;20461.833;83856.069;317.557;2638.89;1239.27;
16;111826.995;1877.45;20461.833;84529.694;217.154;2725.52;1245.61;
17;112324.451;1901.02;20461.833;84955.024;102.925;2965.19;1265.14;
18;111268.098;1881.40;38292.654;66252.537;280.023;3029.63;1261.63;
19;109437.531;1849.25;38292.654;64464.804;324.903;2937.97;1227.16;
20;106768.631;1721.28;38292.654;61801.496;386.125;2587.83;1130.37;
21;104331.583;1645.79;38292.654;59580.553;475.116;2686.35;1073.03;
22;100597.963;1443.30;9552.829;84090.899;9.689;2096.22;949.64;
23;97915.768;1233.01;9552.829;81405.172;80.200;1883.13;804.56;
