Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90360.492;1134.21;9552.829;73801.886;206.872;1767.88;725.54;
1;88260.525;1064.91;9552.829;71816.639;312.387;2333.83;646.88;
2;87321.306;986.74;9552.829;70940.774;377.797;1530.02;603.05;
3;87328.139;988.60;9552.829;70978.454;402.646;1570.00;595.37;
4;88675.740;1069.47;9552.829;72301.689;394.197;1570.00;641.82;
5;91581.699;1237.35;9552.829;75173.576;331.975;1755.68;756.01;
6;94833.024;1339.11;24341.382;63646.889;343.645;2084.06;822.52;
7;99132.114;1621.81;24341.382;67740.624;265.225;3033.13;0.00;
8;102896.022;1752.30;20461.833;75690.429;485.742;3400.36;0.00;
9;104928.770;1793.71;20461.833;77668.718;407.464;3425.22;0.00;
10;105206.196;1800.97;20461.833;77901.789;395.096;3483.18;0.00;
11;105033.398;1814.49;20461.833;77669.801;356.876;3478.67;0.00;
12;104568.605;1800.18;20461.833;77229.283;368.899;3414.84;91.68;
13;104824.771;1807.82;20461.833;77491.129;388.402;3461.02;302.10;
14;105110.851;1814.50;20461.833;77771.507;394.435;3418.76;341.50;
15;105508.337;1815.84;20461.833;78169.951;362.660;3458.94;454.05;
16;106315.543;1810.30;20461.833;78922.203;267.306;3439.69;436.10;
17;107171.324;1864.41;20461.833;79699.824;132.772;3576.49;1213.00;
18;106296.117;1820.03;38292.654;61212.694;351.614;3611.95;1186.77;
19;104487.686;1795.98;38292.654;59450.854;414.676;3692.99;527.22;
20;102238.967;1732.99;38292.654;57222.067;478.113;3593.30;0.00;
21;99784.438;1638.44;38292.654;54975.626;568.694;3611.83;421.41;
22;96070.411;1438.07;9552.829;79410.668;28.710;3006.84;0.00;
23;93204.989;1261.62;9552.829;76572.277;109.146;2753.00;0.00;
