Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95881.556;1242.36;9552.829;79490.678;122.602;2168.44;840.70;
1;93980.047;1174.59;9552.829;77672.532;218.127;2374.92;764.77;
2;92953.028;1134.47;9552.829;76686.733;278.724;1570.00;729.51;
3;92709.788;1115.00;9552.829;76469.100;308.893;1570.00;699.86;
4;92944.963;1127.08;9552.829;76714.836;316.411;1570.00;705.15;
5;94409.988;1190.25;9552.829;78134.089;257.658;1580.07;749.46;
6;95622.306;1271.47;24341.382;64552.681;230.640;1807.98;786.12;
7;97963.271;1336.74;24341.382;66800.803;119.390;2436.01;818.02;
8;101039.518;1580.56;20461.833;74035.359;344.814;2389.99;971.46;
9;103914.100;1718.70;20461.833;76850.355;251.238;2555.31;1092.65;
10;105682.769;1762.55;20461.833;78567.428;197.071;2546.10;1150.48;
11;106281.119;1802.83;20461.833;79150.559;181.986;2785.34;1157.51;
12;106349.880;1807.50;20461.833;79215.388;184.177;2784.36;1151.30;
13;106687.688;1818.38;20461.833;79546.405;182.625;2693.74;1155.47;
14;107241.328;1810.74;20461.833;80075.630;177.508;2663.36;1167.83;
15;108054.590;1815.30;20461.833;80889.246;147.529;2671.98;1142.57;
16;109490.300;1833.57;20461.833;82243.590;69.110;2696.91;1177.88;
17;110827.844;1883.38;20461.833;83606.579;15.183;2711.53;784.31;
18;109927.125;1848.35;38292.654;64998.501;154.530;2732.62;487.70;
19;108455.144;1801.41;38292.654;63557.382;198.193;2714.18;704.44;
20;106320.851;1774.75;38292.654;61485.137;261.545;2703.53;783.23;
21;103522.793;1677.05;38292.654;58801.443;365.201;2645.62;1106.19;
22;100275.246;1440.76;9552.829;83878.670;14.799;2217.54;968.82;
23;97956.139;1259.75;9552.829;81498.321;30.803;2463.24;831.31;
