Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95012.038;1067.81;9552.829;78626.775;107.997;1776.42;711.47;
1;93254.990;1045.58;9552.829;76934.987;198.625;2339.17;670.45;
2;92546.676;984.64;9552.829;76288.421;259.595;1570.00;621.62;
3;92658.926;965.05;9552.829;76454.122;285.078;1570.00;590.89;
4;93876.717;1022.72;9552.829;77662.566;283.291;1730.00;641.41;
5;96719.634;1164.41;9552.829;80369.591;217.327;1793.36;735.54;
6;100934.144;1298.80;24341.382;69768.707;190.776;1931.43;825.56;
7;105170.931;1590.79;24341.382;73879.771;113.050;2270.40;943.01;
8;108972.240;1797.70;20461.833;81826.489;292.386;2720.23;1086.09;
9;111494.316;1819.40;20461.833;84275.753;216.428;2507.11;1137.54;
10;112017.028;1852.27;20461.833;84768.734;196.322;3013.50;1155.52;
11;111904.163;1869.75;20461.833;84620.051;184.629;3188.22;1188.21;
12;111473.024;1856.67;20461.833;84160.802;172.741;3150.33;1173.80;
13;111664.119;1869.27;20461.833;84374.546;168.499;3191.44;1185.63;
14;111654.031;1871.87;20461.833;84379.141;166.836;3199.16;1156.92;
15;111953.822;1852.19;20461.833;84632.000;146.335;2976.98;1131.26;
16;112547.132;1846.77;20461.833;85147.836;95.751;2847.65;1139.09;
17;112670.873;1851.34;20461.833;85294.331;41.217;2870.18;1138.24;
18;111530.449;1837.24;38292.654;66428.428;179.265;2853.55;1133.32;
19;110040.604;1827.14;38292.654;64971.182;226.035;2826.33;1129.71;
20;107945.643;1746.93;38292.654;62905.030;294.812;2570.11;1068.89;
21;105336.330;1549.63;38292.654;60458.306;365.850;2674.82;960.70;
22;101519.141;1373.72;9552.829;84978.686;14.871;2710.78;830.03;
23;98801.409;1219.84;9552.829;82236.325;32.779;2456.40;745.23;
