,datetime,price,log_diff,log_price
74,2022-03-16 04:00:00,1068.34,0.0084788490998697,6.9738613209168
75,2022-03-17 04:00:00,1100.66,0.0298039579416293,7.0036652788584295
76,2022-03-18 04:00:00,1112.48,0.0106817574922786,7.014347036350708
77,2022-03-19 04:00:00,1206.52,0.0811484254522421,7.09549546180295
78,2022-03-20 04:00:00,1107.78,-0.0853821701672439,7.010113291635706
79,2022-03-21 04:00:00,1149.03,0.0365600955327725,7.046673387168479
80,2022-03-22 04:00:00,1106.22,-0.0379693098581244,7.008704077310354
81,2022-03-23 04:00:00,1100.0,-0.0056386185238928,7.003065458786462
82,2022-03-24 04:00:00,1117.83,0.0160791261216273,7.019144584908089
83,2022-03-25 04:00:00,1211.44,0.0804204287403109,7.0995650136484
84,2022-03-26 04:00:00,1167.82,-0.0366709717253712,7.062894041923029
85,2022-03-27 04:00:00,1075.75,-0.0821206702043193,6.980773371718709
86,2022-03-28 04:00:00,1042.16,-0.0317226103294006,6.949050761389309
87,2022-03-29 04:00:00,1042.58,0.000402927948504,6.949453689337813
88,2022-03-30 04:00:00,1104.38,0.0575856811735508,7.007039370511364
89,2022-03-31 04:00:00,1088.37,-0.0146029273779602,6.992436443133403
90,2022-04-01 04:00:00,1067.23,-0.0196146574226219,6.9728217857107815
91,2022-04-02 04:00:00,1103.93,0.0338100333189252,7.006631819029707
92,2022-04-03 04:00:00,1053.09,-0.0471478404626211,6.959483978567086
93,2022-04-04 04:00:00,1065.41,0.011631002017812,6.971114980584898
94,2022-04-05 04:00:00,1100.75,0.0326320640509658,7.003747044635864
95,2022-04-06 04:00:00,1096.61,-0.0037681626121086,6.999978882023755
96,2022-04-07 04:00:00,1216.46,0.1037213984426186,7.103700280466374
97,2022-04-08 04:00:00,1244.95,0.0231503669834038,7.1268506474497775
98,2022-04-09 04:00:00,1157.73,-0.0726341771247618,7.054216470325016
99,2022-04-10 04:00:00,1105.85,-0.045846921310285,7.008369549014731
100,2022-04-11 04:00:00,1103.01,-0.0025714636191889,7.005798085395542
101,2022-04-12 04:00:00,1085.75,-0.0157718139806108,6.990026271414931
102,2022-04-13 04:00:00,1057.87,-0.0260135398921699,6.964012731522761
103,2022-04-14 04:00:00,1084.33,0.0247048321922962,6.988717563715057
104,2022-04-15 04:00:00,1124.82,0.036660738122098,7.025378301837155
105,2022-04-16 04:00:00,1217.19,0.0789219005751791,7.104300202412334
106,2022-04-17 04:00:00,1041.9,-0.1554989539941962,6.948801248418138
107,2022-04-18 04:00:00,1094.38,0.0491420234293595,6.997943271847498
108,2022-04-19 04:00:00,1047.09,-0.044173104785913,6.953770167061585
109,2022-04-20 04:00:00,1034.15,-0.0124350548162519,6.941335112245333
110,2022-04-21 04:00:00,969.44,-0.0646165270486536,6.876718585196679
111,2022-04-22 04:00:00,927.32,-0.0444198796299861,6.832298705566693
112,2022-04-23 04:00:00,954.14,0.0285117056388974,6.86081041120559
113,2022-04-24 04:00:00,903.48,-0.0545564375555587,6.806253973650032
114,2022-04-25 04:00:00,924.88,0.0234100257170348,6.8296639993670665
115,2022-04-26 04:00:00,938.09,0.0141818938636557,6.843845893230722
116,2022-04-27 04:00:00,923.83,-0.0153178211999112,6.828528072030811
117,2022-04-28 04:00:00,923.89,6.494490509556528e-05,6.828593016935907
118,2022-04-29 04:00:00,868.88,-0.0613879909641257,6.767205025971781
119,2022-04-30 04:00:00,957.38,0.0969953608582567,6.864200386830038
120,2022-05-01 04:00:00,941.35,-0.0168853716593169,6.847315015170721
121,2022-05-02 04:00:00,876.77,-0.071070314890794,6.776244700279927
122,2022-05-03 04:00:00,864.31,-0.0143131995315739,6.761931500748353
123,2022-05-04 04:00:00,929.47,0.0726830304753924,6.834614531223745
124,2022-05-05 04:00:00,918.77,-0.011578712226151,6.823035818997594
125,2022-05-06 04:00:00,863.37,-0.0621924828315183,6.760843336166076
126,2022-05-07 04:00:00,865.51,0.0024755923984614,6.763318928564537
127,2022-05-08 04:00:00,899.23,0.0382199130076807,6.801538841572218
128,2022-05-09 04:00:00,992.82,0.0990105371595895,6.9005493787318075
129,2022-05-10 04:00:00,946.29,-0.0480003027467734,6.852549075985034
130,2022-05-11 04:00:00,938.52,-0.0082449095835137,6.84430416640152
131,2022-05-12 04:00:00,851.52,-0.0972811786121958,6.747022987789324
132,2022-05-13 04:00:00,912.84,0.0695376310078854,6.81656061879721
133,2022-05-14 04:00:00,913.42,0.0006351779259254,6.817195796723135
134,2022-05-15 04:00:00,908.89,-0.0049717219694214,6.812224074753714
135,2022-05-16 04:00:00,873.67,-0.0395213447680387,6.772702729985675
136,2022-05-17 04:00:00,863.52,-0.0116856711153428,6.761017058870332
137,2022-05-18 04:00:00,481.84,-0.5834049501348666,6.177612108735466
138,2022-05-19 04:00:00,375.12,-0.2503661339541345,5.927245974781331
139,2022-05-20 04:00:00,761.56,0.708122986308144,6.635368961089475
140,2022-05-21 04:00:00,829.98,0.0860326430253035,6.721401604114779
141,2022-05-22 04:00:00,821.23,-0.0105983877327444,6.710803216382034
142,2022-05-23 04:00:00,973.39,0.1699816076955951,6.8807848240776295
