temp_f,log_temp
56.606,4.036114986657923
66.596,4.198644515682606
55.004,4.007405909860698
55.903999999999996,4.023635933951646
57.794,4.056884964061719
68.792,4.231087459108595
59.900000000000006,4.092676505121403
70.59200000000001,4.2569168236310375
75.2,4.320151230955794
59.108000000000004,4.079366279041388
69.29599999999999,4.238387184472271
63.30200000000001,4.14791692422762
70.106,4.2500083823891694
69.99799999999999,4.248466670212617
75.794,4.328019133842527
78.80000000000001,4.366912996863833
77.0,4.343805421853684
73.4,4.29592393562047
75.2,4.320151230955794
66.2,4.192680462942962
66.2,4.192680462942962
63.608,4.1527392485991825
70.898,4.261242224395497
59.396,4.084226884033815
67.406,4.210734034727661
73.4,4.29592393562047
64.4,4.165113633110308
61.394,4.117312110508492
71.708,4.272602317392592
76.80199999999999,4.341230681481215
80.20400000000001,4.384573388940457
83.804,4.4284807390457654
86.504,4.4601906556432365
88.394,4.481804094036933
78.99799999999999,4.369422535690858
75.00200000000001,4.317514779847428
77.0,4.343805421853684
72.19399999999999,4.279356939952502
77.0,4.343805421853684
85.60400000000001,4.449732011027895
86.9,4.464758032271346
65.804,4.186680626757174
83.696,4.427191186628256
84.794,4.4402247855776436
73.994,4.30398400883584
72.10400000000001,4.278109521254109
84.09200000000001,4.43191143760288
87.602,4.47280382873195
73.202,4.293222742998387
78.404,4.361874946463028
71.6,4.2710950739666
71.6,4.2710950739666
71.6,4.2710950739666
71.6,4.2710950739666
71.99600000000001,4.2766105619172325
66.506,4.197292169155637
69.908,4.247180091904115
70.304,4.2528286962022
76.60400000000001,4.338649294704314
87.404,4.470541048204621
87.602,4.47280382873195
82.904,4.417683311881916
83.804,4.4284807390457654
83.49799999999999,4.424822679474145
79.196,4.371925792494452
77.396,4.348935099673683
75.70400000000001,4.3268309992059315
78.29599999999999,4.3604965161235185
78.99799999999999,4.369422535690858
79.304,4.3732885687305965
82.79599999999999,4.416379751045544
84.00200000000001,4.430840608083681
87.008,4.46600006845006
89.20400000000001,4.490925881629872
74.606,4.312220932929904
69.494,4.241240417908765
73.904,4.302766953688249
79.394,4.374422798647149
82.292,4.410273897611984
85.298,4.4461510075639055
87.098,4.46703392148231
82.004,4.406768026562329
84.398,4.435543704638676
83.804,4.4284807390457654
88.80799999999999,4.486476736030346
89.006,4.488703783190139
80.99600000000001,4.394399770737023
69.098,4.235525786794693
76.60400000000001,4.338649294704314
83.102,4.420068768960476
88.80799999999999,4.486476736030346
88.7,4.485259889315534
87.80000000000001,4.475061500641071
89.6,4.4953553199808844
87.008,4.46600006845006
85.49600000000001,4.4484695912225956
75.992,4.330628071587881
86.504,4.4601906556432365
64.4,4.165113633110308
55.706,4.02008786106005
54.896,4.005440486116094
59.702,4.089365520674937
61.7,4.122283930911342
52.592,3.9625640169218634
50.900000000000006,3.929862923556477
47.102000000000004,3.8523154629658616
51.29600000000001,3.9376127764271427
56.894000000000005,4.0411898874175805
64.904,4.172909255092764
59.108000000000004,4.079366279041388
56.102000000000004,4.027171462517068
57.596000000000004,4.053453120846024
55.903999999999996,4.023635933951646
54.608000000000004,4.000180392164351
58.1,4.062165663857866
60.098,4.095976563117225
53.6,3.9815490680767565
48.397999999999996,3.8794584905547462
55.292,4.012628232602111
56.3,4.030694535145645
53.6,3.9815490680767565
55.508,4.016527154508764
46.598,3.8415576217556415
45.302,3.813351181624776
48.397999999999996,3.8794584905547462
55.903999999999996,4.023635933951646
49.1,3.893859034800475
54.896,4.005440486116094
61.897999999999996,4.125487868990859
59.0,4.07753744390572
52.304,3.957072849981855
51.098,3.9337453575004617
48.902,3.8898182954399534
46.4,3.8372994592322094
53.096000000000004,3.972101595843624
54.608000000000004,4.000180392164351
57.704,4.0553264952013715
54.896,4.005440486116094
51.29600000000001,3.9376127764271427
51.998000000000005,3.951205256303302
46.292,3.8349691599858313
46.796,3.845797729185355
42.098,3.7400002336216507
49.604,3.9040714756405257
52.502,3.9608512641100684
44.402,3.7932845134687265
53.402,3.9778481984483167
44.798,3.8021634955672745
42.8,3.756538102587751
41.306,3.721007767865458
41.504000000000005,3.7257898081340337
41.702,3.730549089285329
43.898,3.781868760956764
40.298,3.6963018399295744
40.802,3.7087310998165375
42.602000000000004,3.7519012005300927
47.696,3.8648475369357156
48.902,3.8898182954399534
39.308,3.6714280605001806
35.906,3.580904412448637
34.304,3.535261965448337
34.502,3.5410172933715525
29.102,3.3708069003380867
31.496,3.4498605536414364
32.108,3.46910522026933
30.092,3.404259355697975
35.402,3.566768315718965
40.208,3.6940659808012364
48.092,3.8731158431126627
47.696,3.8648475369357156
46.004000000000005,3.8287283492303352
50.396,3.919911806848383
42.403999999999996,3.7472426974108513
33.098,3.4994728575967513
28.598,3.3533367853106553
27.896,3.32848330937335
25.196,3.2266852517596827
22.496,3.1133375156282543
24.8,3.2108436531709366
28.003999999999998,3.332347357114951
25.304,3.2309624860033477
32.198,3.4719043388201025
32.504,3.4813631586854257
24.098,3.1821288495010847
22.802,3.126848251411528
21.308,3.0590825890547526
26.294,3.2693407762744124
23.701999999999998,3.1655594327662566
20.299999999999997,3.0106208860477417
19.796,2.9854798970896397
21.2,3.054001181677967
18.698,2.928416566269124
18.104,2.896132908331236
19.598,2.9754275202136267
15.908000000000001,2.7668221273454443
21.902,3.0865779568535676
17.6,2.8678989020441064
19.796,2.9854798970896397
24.602,3.2028277404465935
29.804,3.394642612691481
29.498,3.3843224644373104
36.896,3.6081031440866487
31.1,3.4372078191851885
23.701999999999998,3.1655594327662566
22.604,3.118126881767597
23.503999999999998,3.1571706194315214
24.997999999999998,3.21879582166803
22.604,3.118126881767597
24.404,3.194747053289606
19.003999999999998,2.9446494833246746
24.296,3.1903117277434476
33.296,3.5054372696512788
34.304,3.535261965448337
34.196,3.532108678163987
26.096,3.261782045878658
24.296,3.1903117277434476
24.404,3.194747053289606
28.796,3.3602364886070566
28.508,3.350184749639624
33.404,3.5086756532909833
33.602,3.5145855890072104
39.398,3.673715053594164
31.1,3.4372078191851885
35.006,3.555519475368644
24.997999999999998,3.21879582166803
18.5,2.917770732084279
3.703999999999997,1.3094133167839321
4.208000000000002,1.4369874754354093
2.695999999999998,0.9917691930500598
0.5,-0.6931471805599453
12.001999999999999,2.485073302567321
14.306000000000001,2.660679029686192
18.392000000000003,2.9119157874608805
21.902,3.0865779568535676
26.996000000000002,3.29568870688116
29.102,3.3708069003380867
25.592,3.242279802647217
34.502,3.5410172933715525
33.8,3.520460802488973
35.294,3.5637129778210412
39.704,3.68145193828514
28.4,3.3463891451671604
26.6,3.2809112157876537
26.6,3.2809112157876537
31.1,3.4372078191851885
29.3,3.3775875160230218
28.598,3.3533367853106553
28.003999999999998,3.332347357114951
26.6,3.2809112157876537
28.003999999999998,3.332347357114951
29.498,3.3843224644373104
32.396,3.4780349583867434
32.0,3.4657359027997265
31.604,3.453283694860487
34.502,3.5410172933715525
32.396,3.4780349583867434
28.796,3.3602364886070566
22.1,3.095577608523707
22.604,3.118126881767597
26.402,3.273439764858568
30.704,3.4243929392653443
30.398,3.4143768167742694
27.5,3.3141860046725258
24.098,3.1821288495010847
32.0,3.4657359027997265
33.602,3.5145855890072104
26.6,3.2809112157876537
24.602,3.2028277404465935
23.305999999999997,3.1487108381510716
22.1,3.095577608523707
20.804000000000002,3.035145275910826
20.695999999999998,3.029940444883728
13.604,2.610363867144949
11.3,2.424802725718295
18.896,2.9389502594550065
23.9,3.173878458937465
35.6,3.572345637857985
33.692,3.5172604204531175
26.204,3.26591207086963
26.204,3.26591207086963
27.194,3.3029963607334945
27.698,3.321360208420526
33.296,3.5054372696512788
31.1,3.4372078191851885
29.102,3.3708069003380867
28.706,3.3571061601491885
31.604,3.453283694860487
29.3,3.3775875160230218
27.698,3.321360208420526
26.006,3.2583272806291284
24.602,3.2028277404465935
31.694,3.4561273885206165
27.806,3.3252518247473515
41.504000000000005,3.7257898081340337
44.996,3.8065735969305794
36.896,3.6081031440866487
40.604,3.7038665839221845
40.802,3.7087310998165375
39.794,3.6837161471570563
46.994,3.8500199339864136
47.894,3.868990235610726
44.096000000000004,3.7863690753911934
52.897999999999996,3.9683655309661794
47.192,3.854224386700774
48.902,3.8898182954399534
45.5,3.817712325956905
44.294,3.7908492276976533
50.198,3.915975185266574
44.6,3.7977338590260183
35.996,3.583407821171702
38.192,3.6426260695964743
46.796,3.845797729185355
49.604,3.9040714756405257
54.698,4.001827145688192
55.202,4.010999184510749
54.194,3.9925702012107696
57.992000000000004,4.060305069998576
52.304,3.957072849981855
54.104,3.9909081202726386
55.994,4.0252445421378
52.7,3.9646154555473165
60.29600000000001,4.099265766541169
63.896,4.157256761615088
62.20400000000001,4.130419306359092
48.794,3.8876073544803575
47.498,3.860687604890986
55.903999999999996,4.023635933951646
56.804,4.039606745782766
57.704,4.0553264952013715
62.995999999999995,4.143071232312334
62.708,4.1384890312062845
61.808,4.1240328059239255
61.10600000000001,4.1126100610289456
66.398,4.1956669355468295
67.892,4.2179182072992845
65.30000000000001,4.178992036282385
59.0,4.07753744390572
67.60400000000001,4.213667152895982
53.096000000000004,3.972101595843624
53.798,3.985236291755552
52.196,3.9550058636000003
41.594,3.727955926095729
59.108000000000004,4.079366279041388
60.008,4.0944778866673355
56.804,4.039606745782766
45.608,3.8200831397292805
41.396,3.7231842578059267
46.796,3.845797729185355
50.396,3.919911806848383
56.894000000000005,4.0411898874175805
59.900000000000006,4.092676505121403
57.002,4.043086354938289
70.196,4.251291329351361
74.102,4.305442522491109
61.196,4.1140818279051325
67.208,4.207792288062546
68.396,4.225314343386347
76.208,4.333466444058504
77.9,4.355425952876702
62.20400000000001,4.130419306359092
56.408,4.03261099241674
57.794,4.056884964061719
66.70400000000001,4.200264921138441
61.304,4.115845093668103
69.69200000000001,4.244085533560659
64.4,4.165113633110308
78.098,4.357964448323123
70.106,4.2500083823891694
54.896,4.005440486116094
70.394,4.254108032259219
69.99799999999999,4.248466670212617
48.704,3.8857611622392207
69.404,4.239944502739426
72.30199999999999,4.2808517912994075
45.104,3.808970934371757
56.408,4.03261099241674
60.206,4.097772015122359
67.208,4.207792288062546
72.10400000000001,4.278109521254109
74.30000000000001,4.308110951723713
66.794,4.201613256149228
60.8,4.107589788972121
62.995999999999995,4.143071232312334
67.69399999999999,4.214997549698221
72.19399999999999,4.279356939952502
76.298,4.334646725627072
80.006,4.382101631861522
82.4,4.411585436915426
80.798,4.391952212745455
75.00200000000001,4.317514779847428
73.202,4.293222742998387
74.49799999999999,4.310772279387579
71.294,4.266812172406666
78.206,4.359346370950661
68.0,4.219507705176107
62.995999999999995,4.143071232312334
73.004,4.290514234167774
74.49799999999999,4.310772279387579
72.30199999999999,4.2808517912994075
69.29599999999999,4.238387184472271
58.604,4.070802953639067
64.4,4.165113633110308
76.892,4.342401839890614
73.706,4.300084207007773
74.102,4.305442522491109
77.9,4.355425952876702
76.892,4.342401839890614
84.398,4.435543704638676
78.29599999999999,4.3604965161235185
73.706,4.300084207007773
76.406,4.336061227120253
63.104,4.14478415898017
62.096000000000004,4.12868157462655
59.594,4.087554897862685
57.308,4.048440230031126
62.20400000000001,4.130419306359092
63.698,4.154153164910961
74.30000000000001,4.308110951723713
81.392,4.399276988080409
69.206,4.237087564067258
63.896,4.157256761615088
66.09200000000001,4.1910477107887445
70.106,4.2500083823891694
69.80000000000001,4.245634009768327
66.596,4.198644515682606
59.702,4.089365520674937
74.696,4.313426543181625
68.792,4.231087459108595
75.596,4.325403371732791
65.606,4.183667155182154
62.006,4.12723115455632
75.70400000000001,4.3268309992059315
75.506,4.324212123296066
78.494,4.363022188746184
73.094,4.291746284043674
71.708,4.272602317392592
83.606,4.426115287850217
85.60400000000001,4.449732011027895
88.304,4.480785406697145
85.208,4.445095326140865
80.6,4.389498649512583
74.30000000000001,4.308110951723713
76.69399999999999,4.339823478455442
73.598,4.29861785145257
66.992,4.204573209276788
67.60400000000001,4.213667152895982
70.898,4.261242224395497
77.9,4.355425952876702
78.908,4.368282616881622
83.894,4.42955409720914
73.292,4.294451462417928
82.202,4.409179632666386
67.69399999999999,4.214997549698221
72.392,4.282095796048832
64.994,4.174294957942712
63.392,4.14933767051614
60.998000000000005,4.110841076750564
64.598,4.168183450556971
60.403999999999996,4.101055327913542
67.1,4.206184043977636
70.304,4.2528286962022
58.406,4.067418624282845
68.30600000000001,4.223997610448959
78.098,4.357964448323123
80.20400000000001,4.384573388940457
64.094,4.160350755801371
72.896,4.289033767824717
70.196,4.251291329351361
71.402,4.268325880157714
69.602,4.242793302559698
61.7,4.122283930911342
57.397999999999996,4.050009459512907
58.604,4.070802953639067
69.404,4.239944502739426
69.29599999999999,4.238387184472271
65.606,4.183667155182154
68.594,4.228205067349828
68.594,4.228205067349828
66.30799999999999,4.1943105535626195
57.506,4.051889290185536
62.906000000000006,4.14164154866426
59.198,4.080887757535491
71.402,4.268325880157714
75.506,4.324212123296066
66.794,4.201613256149228
76.80199999999999,4.341230681481215
75.2,4.320151230955794
77.0,4.343805421853684
64.706,4.169853932910411
66.596,4.198644515682606
68.504,4.226892137723891
71.20400000000001,4.265548996615187
74.102,4.305442522491109
71.20400000000001,4.265548996615187
58.496,4.068958375831685
55.508,4.016527154508764
58.80200000000001,4.074175867931574
55.994,4.0252445421378
54.896,4.005440486116094
46.508,3.839624340806362
43.7,3.7773481021015445
35.6,3.572345637857985
38.3,3.6454498961866
36.806,3.605660875363003
44.798,3.8021634955672745
51.29600000000001,3.9376127764271427
53.402,3.9778481984483167
55.508,4.016527154508764
51.403999999999996,3.9397159904448946
43.7,3.7773481021015445
37.796,3.6322032769203796
41.396,3.7231842578059267
42.296,3.744692518933149
41.108,3.7162027497628265
37.4,3.6216707044204863
35.996,3.583407821171702
42.098,3.7400002336216507
32.594,3.4841282223537973
30.902,3.4308209067282265
30.704,3.4243929392653443
29.3,3.3775875160230218
32.198,3.4719043388201025
32.504,3.4813631586854257
37.202,3.616362523274759
48.2,3.8753590210565547
60.098,4.095976563117225
40.892,3.7109344448947676
37.598,3.6269508574917695
40.496,3.7012032038027685
54.30200000000001,3.9945610586741163
51.098,3.9337453575004617
48.704,3.8857611622392207
47.3,3.856510295497887
45.5,3.817712325956905
44.204,3.788815282726536
45.302,3.813351181624776
39.704,3.68145193828514
37.202,3.616362523274759
37.202,3.616362523274759
36.302,3.591872836171786
32.108,3.46910522026933
26.204,3.26591207086963
24.8,3.2108436531709366
21.398,3.0632974597164147
21.002,3.0446176712838016
17.402,2.8565851421438326
16.502000000000002,2.8034815856821518
16.7,2.8154087194227095
20.804000000000002,3.035145275910826
20.894,3.039462036415316
26.6,3.2809112157876537
35.6,3.572345637857985
23.0,3.1354942159291497
24.8,3.2108436531709366
24.8,3.2108436531709366
25.502,3.23875688046135
25.7,3.246490991901174
20.101999999999997,3.0008193126025478
19.4,2.9652730660692823
16.196,2.784764298169915
15.8,2.760009940032921
12.902000000000001,2.5573823381100502
9.104,2.208713877383975
7.3039999999999985,1.9884221432926672
12.902000000000001,2.5573823381100502
19.4,2.9652730660692823
19.994,2.995432228544989
11.696000000000002,2.459246903007423
13.604,2.610363867144949
18.302,2.9070103434931864
24.602,3.2028277404465935
33.998,3.526301699356578
34.304,3.535261965448337
35.492,3.5693073189730913
37.796,3.6322032769203796
33.602,3.5145855890072104
31.694,3.4561273885206165
34.7,3.5467396869528134
31.1,3.4372078191851885
29.894,3.397657791363623
30.398,3.4143768167742694
29.804,3.394642612691481
26.6,3.2809112157876537
33.404,3.5086756532909833
37.292,3.6187788264344474
29.408,3.3812667461732766
