Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74811.700;1051.11;6445.184;62323.761;31.380;1220.67;724.42;
1;73192.010;942.86;6445.184;60720.191;67.435;1059.03;643.34;
2;72217.851;890.69;6445.184;59790.521;113.326;1033.94;587.42;
3;71562.407;849.54;6445.184;59170.530;140.176;1009.40;539.06;
4;71932.320;838.17;6445.184;59623.719;195.577;1022.21;521.81;
5;74169.981;938.16;6445.184;61854.475;198.297;1227.43;0.00;
6;77585.503;1326.94;19939.502;51721.201;179.838;1770.85;889.89;
7;81097.990;1490.57;19939.502;55010.087;82.488;3112.78;0.00;
8;85102.888;1755.18;16980.632;62266.531;349.271;3118.38;0.00;
9;87655.474;1800.26;16980.632;64691.148;201.056;2506.34;0.00;
10;88317.050;1829.73;16980.632;65270.651;124.118;2584.31;0.00;
11;88139.740;1835.56;16980.632;65043.412;96.193;3114.48;0.00;
12;87878.141;1815.65;16980.632;64785.867;91.435;2581.36;0.00;
13;88192.283;1819.84;16980.632;65112.618;87.600;2589.00;1104.12;
14;87927.140;1828.36;16980.632;64852.572;87.272;2538.84;1053.15;
15;87282.479;1815.09;16980.632;64227.877;92.903;2538.26;1097.45;
16;86939.731;1809.47;16980.632;63900.420;72.260;2543.54;1093.34;
17;86235.833;1790.29;16980.632;63251.143;90.171;2499.84;0.00;
18;85478.350;1785.29;16980.632;62544.362;124.817;2494.18;1075.92;
19;84856.515;1758.43;16980.632;61896.327;93.027;2464.74;0.00;
20;84781.681;1757.05;31699.491;47132.614;97.017;2482.50;0.00;
21;84347.424;1776.16;31699.491;46838.673;150.927;2551.11;1156.80;
22;81115.411;1580.28;31699.491;43790.211;359.569;2202.08;1053.22;
23;78376.632;1380.06;31699.491;41370.099;724.477;1710.00;948.65;
