Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;73873.253;1215.23;6445.184;61672.380;21.930;1490.45;931.55;
1;72038.976;1022.56;6445.184;59835.873;44.699;1237.02;776.95;
2;70793.137;939.66;6445.184;58614.869;80.287;1118.05;687.71;
3;70218.703;901.23;6445.184;58075.196;114.908;1103.59;645.86;
4;70848.955;911.71;6445.184;58772.011;174.433;1124.57;634.04;
5;73102.551;1112.41;6445.184;60953.489;174.854;1410.91;736.20;
6;76437.736;1345.38;19939.502;50692.771;169.595;1717.77;836.43;
7;80786.296;1521.70;19939.502;54757.015;74.252;1909.77;971.79;
8;85731.966;1777.63;16980.632;62912.418;319.521;2120.81;1132.86;
9;88561.924;1926.50;16980.632;65579.147;161.525;2468.73;1225.03;
10;89332.464;1951.26;16980.632;66255.952;83.004;2494.18;1272.29;
11;89430.010;1959.72;16980.632;66323.926;61.815;2527.81;1259.95;
12;88813.951;1937.23;16980.632;65735.836;69.513;2537.01;1228.78;
13;89147.438;1942.18;16980.632;66069.590;67.879;2564.93;1226.14;
14;88858.758;1963.41;16980.632;65764.423;58.911;2572.46;1265.13;
15;88247.618;1952.58;16980.632;65167.831;55.051;2565.87;1232.40;
16;87812.595;1947.33;16980.632;64746.550;39.734;2560.38;1207.56;
17;86937.455;1930.68;16980.632;63938.461;56.063;2544.94;1218.79;
18;86096.046;1912.97;16980.632;63132.604;80.756;2521.33;1236.33;
19;85339.645;1881.72;16980.632;62387.118;82.402;2543.45;1222.46;
20;85129.382;1861.47;31699.491;47498.621;89.757;2489.84;1177.85;
21;84734.657;1828.25;31699.491;47252.962;112.542;2490.09;1167.92;
22;81432.212;1525.39;31699.491;44159.120;310.619;1953.46;993.10;
23;78264.698;1349.70;31699.491;41287.565;653.254;1681.14;919.67;
