Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;75112.362;1369.74;6445.184;62963.265;30.400;1650.00;988.66;
1;73390.907;1155.92;6445.184;61248.858;51.218;1388.58;827.57;
2;72358.891;1043.45;6445.184;60270.369;94.426;1320.69;740.77;
3;71229.410;942.62;6445.184;59153.781;125.449;1242.38;655.87;
4;70878.785;920.51;6445.184;58928.427;185.021;1271.20;626.53;
5;72066.648;1045.91;6445.184;60121.526;189.653;1360.02;716.32;
6;73779.876;1183.45;19939.502;48335.308;178.963;1501.47;803.86;
7;77053.016;1466.75;19939.502;51518.041;72.512;1796.37;1006.21;
8;81059.049;1698.31;16980.632;58759.232;322.108;2120.35;1192.03;
9;83941.624;1789.01;16980.632;61483.729;156.063;2431.92;1268.32;
10;85195.943;1842.39;16980.632;62696.934;76.457;2500.55;1339.41;
11;85478.052;1845.44;16980.632;62958.917;54.248;2483.81;1331.21;
12;85282.267;1875.23;16980.632;62776.594;58.040;2490.95;1384.67;
13;85173.002;1877.93;16980.632;62678.233;59.639;2495.19;1390.13;
14;84935.412;1874.15;16980.632;62432.855;62.436;2464.79;1382.75;
15;84663.004;1881.92;16980.632;62177.113;70.923;2484.06;1379.74;
16;84205.384;1863.67;16980.632;61730.863;87.585;2455.85;1366.62;
17;83902.832;1860.33;16980.632;61447.160;99.306;2447.28;1345.00;
18;83078.431;1816.12;16980.632;60672.265;117.739;2442.05;1315.95;
19;82620.975;1774.41;16980.632;60181.439;76.598;2449.90;1253.56;
20;82980.438;1792.07;31699.491;45884.638;117.431;2378.77;1253.41;
21;82488.099;1826.31;31699.491;45467.801;178.226;2463.11;1310.23;
22;79562.948;1693.67;31699.491;42699.043;382.485;2281.20;1225.85;
23;77196.061;1545.85;31699.491;40671.191;779.360;1806.88;1139.96;
