Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74512.913;1129.13;6445.184;61903.323;22.911;1355.89;874.78;
1;72476.731;986.01;6445.184;59876.044;51.070;1167.34;736.96;
2;71163.304;805.40;6445.184;58581.805;84.045;1060.49;0.00;
3;70849.610;787.62;6445.184;58325.967;120.383;1076.76;0.00;
4;71374.516;814.55;6445.184;58930.646;173.537;1098.74;0.00;
5;73364.093;983.04;6445.184;60907.198;168.295;1483.59;0.00;
6;76715.300;1377.67;19939.502;50706.223;145.952;1718.07;947.03;
7;81218.947;1594.79;19939.502;54982.308;53.371;1990.00;1047.41;
8;85508.762;1820.72;16980.632;62511.002;309.550;2200.00;1195.38;
9;88090.617;1919.70;16980.632;64969.380;171.281;2392.68;1279.52;
10;88720.668;1941.67;16980.632;65517.333;113.493;2482.06;1300.86;
11;88665.272;1937.26;16980.632;65429.610;94.198;2446.19;1314.34;
12;88083.692;1915.74;16980.632;64843.393;84.865;2500.50;1292.09;
13;88420.233;1925.76;16980.632;65193.754;84.388;2511.72;1288.12;
14;88155.790;1957.20;16980.632;64949.798;93.424;2483.68;1337.97;
15;87568.262;1931.39;16980.632;64392.862;104.919;2482.07;1300.75;
16;86814.450;1891.77;16980.632;63673.286;91.643;2512.08;1247.73;
17;86021.068;1881.78;16980.632;62975.811;113.726;2461.88;1250.00;
18;85334.669;1872.25;16980.632;62344.384;149.811;2437.48;1257.65;
19;84669.768;1848.85;16980.632;61654.655;118.722;2407.22;1208.32;
20;84589.152;1834.53;31699.491;46855.972;98.631;2396.00;1202.70;
21;84203.923;1824.75;31699.491;46643.603;142.821;2453.70;1160.65;
22;80860.692;1592.13;31699.491;43479.146;353.082;2070.48;1035.47;
23;77871.562;1450.30;31699.491;40762.635;696.152;1810.19;992.07;
