Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74461.012;1217.82;6445.184;62163.245;3.058;1508.62;906.37;
1;72466.896;1030.32;6445.184;60169.764;22.395;1256.80;737.70;
2;71245.125;819.11;6445.184;58981.724;63.740;1118.67;0.00;
3;70646.463;728.34;6445.184;58413.687;103.564;1113.03;0.00;
4;71019.509;751.39;6445.184;58869.042;171.107;1121.70;0.00;
5;72817.385;1031.11;6445.184;60671.917;159.436;1469.95;0.00;
6;76131.122;1157.98;19939.502;50397.096;138.147;1579.19;10.65;
7;80374.436;1419.68;19939.502;54426.910;55.188;1893.35;7.04;
8;84885.760;1621.04;16980.632;62191.011;316.884;2061.45;0.66;
9;87508.495;1756.50;16980.632;64670.737;162.392;2284.07;0.63;
10;88297.629;1805.87;16980.632;65390.352;92.530;2331.04;526.01;
11;88319.310;1800.43;16980.632;65371.258;65.285;2330.69;0.59;
12;88124.044;1852.94;16980.632;65169.215;58.086;2397.65;569.24;
13;88346.693;1853.33;16980.632;65389.625;54.158;2406.10;526.36;
14;87963.414;1886.01;16980.632;64985.247;53.330;2457.85;294.65;
15;87254.078;1898.84;16980.632;64262.100;53.559;2452.86;14.42;
16;86768.039;1893.36;16980.632;63764.799;28.942;2436.39;13.70;
17;85815.747;1853.61;16980.632;62893.386;33.370;2382.96;0.00;
18;84901.081;1840.50;16980.632;62043.972;55.482;2349.99;0.45;
19;84161.571;1783.20;16980.632;61333.762;73.482;2300.01;0.48;
20;84009.154;1752.47;31699.491;46499.889;90.140;2247.18;0.54;
21;83711.014;1781.42;31699.491;46527.472;116.132;2298.12;0.62;
22;80518.628;1603.09;31699.491;43548.282;301.030;2088.93;0.74;
23;77520.320;1466.83;31699.491;40835.116;634.791;1833.67;1037.87;
