Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;74032.260;1263.72;6445.184;61877.048;30.704;1524.83;948.23;
1;72138.901;1069.73;6445.184;59994.287;55.170;1273.02;795.30;
2;71035.526;990.96;6445.184;58946.994;96.454;1181.18;719.17;
3;70097.218;905.02;6445.184;58040.389;126.674;1098.32;635.90;
4;69540.328;858.79;6445.184;57565.321;190.280;1130.49;588.92;
5;70439.068;889.23;6445.184;58463.905;190.976;1140.59;611.14;
6;71879.236;886.84;19939.502;46389.468;184.133;1325.38;612.01;
7;74632.998;1292.01;19939.502;48999.556;83.797;1539.60;902.04;
8;78441.708;1510.07;16980.632;56013.874;342.262;1866.97;1067.04;
9;81339.453;1615.23;16980.632;58743.313;177.628;2003.50;1151.44;
10;82703.388;1646.20;16980.632;60023.591;88.616;2045.06;1189.27;
11;83093.900;1650.45;16980.632;60396.262;68.335;2031.63;1169.12;
12;83073.580;1646.77;16980.632;60409.760;72.919;2024.06;1113.46;
13;82995.662;1655.30;16980.632;60332.616;74.065;1993.94;1097.14;
14;82878.747;1666.68;16980.632;60214.744;75.382;2116.31;1099.52;
15;82591.543;1658.12;16980.632;59955.747;78.795;2072.87;1118.20;
16;82510.883;1633.45;16980.632;59903.616;90.132;2037.32;1096.74;
17;82312.617;1635.66;16980.632;59750.941;109.778;2037.81;1113.27;
18;82078.744;1626.42;16980.632;59576.238;124.203;2027.27;1176.71;
19;82051.847;1627.15;16980.632;59522.713;82.527;2026.84;1176.22;
20;82597.400;1650.19;31699.491;45392.672;98.704;2043.61;1195.52;
21;82179.201;1645.66;31699.491;45061.440;158.805;2045.69;1200.06;
22;79167.134;1576.48;31699.491;42258.602;393.866;2101.83;1179.32;
23;76695.437;1427.32;31699.491;40132.857;791.921;1790.00;1092.72;
