Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;93238.808;1514.19;9406.764;76672.048;109.925;2597.16;988.65;
1;91534.600;1382.41;9406.764;75001.593;182.999;2337.60;916.29;
2;90684.191;1267.96;9406.764;74205.345;249.705;1901.68;814.05;
3;90393.208;1254.18;9406.764;73943.759;280.677;1868.49;804.07;
4;90867.110;1339.78;9406.764;74428.016;283.825;2027.75;863.61;
5;92171.317;1423.37;9406.764;75700.750;235.907;2536.12;927.63;
6;93337.150;1500.75;23839.584;62446.389;229.357;2591.86;973.00;
7;95845.745;1569.66;23839.584;64943.552;161.734;2681.72;999.65;
8;99378.241;1775.66;19998.768;72540.797;330.005;2726.24;1121.22;
9;102008.333;1847.73;19998.768;75108.558;219.347;2842.97;1114.44;
10;102890.184;1861.06;19998.768;75935.199;157.536;2740.64;1107.57;
11;102677.110;1881.58;19998.768;75708.466;150.905;2787.73;1098.30;
12;102137.026;1865.19;19998.768;75137.098;160.280;2689.69;1090.55;
13;101797.956;1862.22;19998.768;74822.130;178.601;2693.91;1089.17;
14;101414.933;1857.79;19998.768;74491.464;221.042;2689.71;1091.96;
15;101177.529;1861.38;19998.768;74284.430;235.559;2783.58;1096.65;
16;101346.337;1853.69;19998.768;74413.769;200.394;2743.70;1108.21;
17;101941.062;1847.22;19998.768;74973.538;142.912;2752.03;1105.82;
18;103498.775;1871.59;37484.682;59117.678;168.087;2710.13;1100.39;
19;103509.214;1877.53;37484.682;59160.443;201.744;2725.34;1087.13;
20;102100.519;1875.00;37484.682;57796.909;258.767;2749.26;1065.97;
21;99697.284;1827.17;37484.682;55490.764;377.222;2821.26;1029.33;
22;96220.078;1588.71;9406.764;79767.648;29.175;2608.90;988.18;
23;94136.094;1531.44;9406.764;77675.377;65.267;2515.75;986.24;
