Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;91466.981;1118.65;9406.764;74807.591;109.240;2499.74;712.08;
1;89961.428;1051.04;9406.764;73386.303;214.449;1425.09;672.36;
2;89385.329;1039.78;9406.764;72870.048;281.785;1378.54;656.70;
3;89523.535;1044.19;9406.764;73035.131;317.876;1372.11;651.13;
4;90717.760;1074.87;9406.764;74279.084;355.512;1413.07;661.91;
5;93102.866;1202.83;9406.764;76614.121;263.169;1671.65;742.77;
6;96017.394;1323.05;23839.584;65077.617;230.322;1806.69;835.69;
7;99439.447;1582.02;23839.584;68350.981;174.147;2328.27;996.79;
8;102994.355;1673.03;19998.768;76028.182;347.736;2546.50;1049.92;
9;104947.460;1706.51;19998.768;77869.226;248.522;2594.93;1085.96;
10;104883.621;1707.20;19998.768;77743.743;214.746;2608.36;1084.71;
11;104110.841;1724.71;19998.768;76949.623;227.210;2570.18;1082.00;
12;103333.076;1705.89;19998.768;76132.477;245.499;2530.60;1077.31;
13;103343.246;1707.58;19998.768;76166.251;264.131;2544.40;1071.70;
14;102766.360;1694.29;19998.768;75599.353;294.539;2532.99;1083.84;
15;102268.618;1678.66;19998.768;75093.331;281.657;2526.34;1086.36;
16;101976.226;1642.82;19998.768;74782.970;245.258;2524.87;1041.07;
17;102331.408;1641.66;19998.768;75162.364;210.377;2430.65;1028.01;
18;103364.125;1661.16;37484.682;58729.265;221.118;2419.53;1045.75;
19;103827.901;1692.95;37484.682;59236.494;229.958;2414.44;1077.04;
20;102210.731;1678.76;37484.682;57639.569;291.645;2421.82;1050.94;
21;99941.422;1647.77;37484.682;55569.870;389.760;2498.98;1021.09;
22;95923.106;1524.36;9406.764;79265.439;20.187;2446.25;996.95;
23;93771.236;1271.21;9406.764;77092.136;56.900;1943.76;0.00;
