Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;95106.415;1287.23;9406.764;78443.879;45.367;1836.48;849.97;
1;93692.479;1202.32;9406.764;77052.061;85.405;1683.94;789.31;
2;93051.105;1183.59;9406.764;76445.199;143.688;1640.24;761.87;
3;93167.614;1181.80;9406.764;76580.553;171.019;1636.86;753.69;
4;94401.151;1231.51;9406.764;77847.804;179.507;1688.48;777.79;
5;96712.709;1397.20;9406.764;80137.612;129.574;1920.83;886.11;
6;99839.173;1559.97;23839.584;68760.451;70.299;2264.92;977.80;
7;103551.293;1752.95;23839.584;72444.544;85.812;2706.22;998.02;
8;107151.134;1800.80;19998.768;79949.157;113.324;2748.91;1051.23;
9;109216.814;1861.30;19998.768;81959.325;96.314;2788.00;1133.92;
10;109323.220;1859.71;19998.768;82047.278;99.809;2802.81;1139.06;
11;108719.646;1835.33;19998.768;81417.101;107.404;2782.66;1124.50;
12;107850.328;1817.43;19998.768;80543.548;113.221;2776.14;1098.40;
13;107797.600;1818.54;19998.768;80511.733;107.394;2764.08;1108.56;
14;107452.471;1795.61;19998.768;80145.450;100.959;2780.74;1078.87;
15;107079.006;1789.17;19998.768;79779.305;101.165;2776.26;1052.92;
16;106974.801;1780.07;19998.768;79709.278;99.566;2748.20;1033.59;
17;107255.804;1775.33;19998.768;80055.693;100.451;2677.38;1023.83;
18;108286.288;1791.76;37484.682;63654.397;139.016;2700.46;1045.52;
19;107849.971;1778.92;37484.682;63212.002;142.882;2703.28;1053.81;
20;106105.911;1763.72;37484.682;61468.385;147.281;2699.75;1041.59;
21;103725.844;1717.23;37484.682;59282.159;206.958;2754.15;1012.21;
22;100135.735;1604.40;9406.764;83625.087;59.426;2707.93;956.49;
23;97628.519;1484.54;9406.764;81043.726;49.083;2275.43;917.04;
