Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90768.104;1336.08;9406.764;74296.147;144.821;2035.28;815.92;
1;89290.229;1221.10;9406.764;72892.972;252.840;1811.12;732.58;
2;88486.178;1160.77;9406.764;72148.297;331.099;1652.99;690.64;
3;88308.785;1148.16;9406.764;71996.757;365.854;1627.27;677.74;
4;88808.617;1172.34;9406.764;72488.686;358.880;1639.47;688.24;
5;89961.275;1243.34;9406.764;73591.930;298.173;1777.08;729.40;
6;91288.440;1327.90;23839.584;60476.061;258.194;1836.07;761.57;
7;93735.829;1474.86;23839.584;62843.996;160.056;2016.59;836.21;
8;97101.212;1657.08;19998.768;70275.826;362.848;2380.18;972.09;
9;99466.455;1672.74;19998.768;72539.694;257.786;2420.58;990.74;
10;100160.424;1682.18;19998.768;73164.097;222.809;2395.39;1001.64;
11;99874.084;1690.68;19998.768;72855.935;229.827;2380.24;1034.61;
12;99050.128;1677.90;19998.768;72060.808;258.197;2319.24;1016.60;
13;98687.606;1673.82;19998.768;71705.418;271.471;2313.34;1009.66;
14;98246.646;1656.39;19998.768;71305.975;306.576;2315.36;1010.46;
15;98325.649;1655.01;19998.768;71384.068;302.215;2311.08;1003.52;
16;98669.221;1656.80;19998.768;71682.829;240.644;2316.69;992.03;
17;99267.854;1657.11;19998.768;72260.794;192.006;2334.28;1003.81;
18;100818.020;1689.16;37484.682;56418.810;222.502;2370.40;1024.74;
19;101225.220;1707.46;37484.682;56845.327;234.353;2449.72;1048.49;
20;99895.280;1704.82;37484.682;55584.858;312.789;2476.25;1035.59;
21;97572.396;1653.11;37484.682;53362.103;433.569;2469.29;1006.54;
22;94165.601;1493.68;9406.764;77599.005;31.308;2140.10;927.15;
23;92425.258;1299.77;9406.764;75875.838;82.641;2051.81;802.27;
