Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;88725.874;1100.48;9406.764;72380.031;288.148;1502.02;665.92;
1;87355.889;1044.74;9406.764;71125.247;399.484;1367.48;621.32;
2;86467.379;999.71;9406.764;70283.223;475.996;1281.77;581.64;
3;86493.657;995.19;9406.764;70250.444;424.313;1325.62;0.00;
4;87666.601;1074.63;9406.764;71343.136;320.554;1415.86;623.99;
5;89730.423;1170.09;9406.764;73478.189;386.685;1487.95;673.97;
6;92002.576;1409.32;23839.584;61386.638;461.429;1813.79;801.97;
7;95565.963;1518.53;23839.584;64808.166;420.920;2011.55;883.06;
8;99359.158;1683.56;19998.768;72634.382;615.969;2355.76;555.20;
9;101221.806;1771.16;19998.768;74363.021;513.482;2396.86;290.75;
10;101233.655;1769.20;19998.768;74309.744;480.454;2403.14;284.28;
11;100728.504;1774.96;19998.768;73729.478;459.375;2403.83;282.70;
12;100057.809;1755.17;19998.768;73010.294;440.187;2550.24;323.23;
13;99982.837;1754.45;19998.768;72927.043;437.436;2364.74;293.66;
14;99407.290;1754.12;19998.768;72388.741;468.591;2363.53;305.89;
15;98799.541;1698.89;19998.768;71786.808;465.409;2372.46;431.95;
16;98498.820;1671.02;19998.768;71451.632;381.184;2381.40;646.60;
17;98466.390;1646.76;19998.768;71449.518;320.043;2429.16;1028.20;
18;99439.949;1648.83;37484.682;55106.544;427.144;2424.96;1044.70;
19;100260.776;1691.84;37484.682;55922.813;404.262;2616.02;1068.55;
20;99009.130;1697.74;37484.682;54747.643;485.507;2600.30;1090.76;
21;96910.448;1637.50;37484.682;53009.793;593.618;2477.96;1056.63;
22;93153.711;1549.30;9406.764;76845.375;64.859;2392.86;982.47;
23;90845.842;1374.66;9406.764;74617.126;175.827;2163.74;860.75;
