Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;87967.990;1136.62;9406.764;71629.784;282.156;1607.69;722.56;
1;86485.261;1066.47;9406.764;70260.299;404.770;1470.32;665.35;
2;85483.874;1036.08;9406.764;69311.345;475.087;1407.26;644.38;
3;85814.906;1058.20;9406.764;69604.063;431.822;1457.24;658.61;
4;87123.280;1085.30;9406.764;70804.286;319.562;1486.61;669.74;
5;89059.138;1172.31;9406.764;72808.063;372.257;1535.01;706.89;
6;91592.708;1420.50;23839.584;60990.929;445.754;1857.65;823.09;
7;95249.233;1523.42;23839.584;64522.735;416.465;2041.64;910.64;
8;98815.945;1640.50;19998.768;72137.543;611.685;2267.78;835.99;
9;100735.389;1739.72;19998.768;73964.947;523.834;2432.08;310.92;
10;100892.742;1746.51;19998.768;74073.988;475.867;2438.93;298.58;
11;100447.166;1754.66;19998.768;73608.291;463.611;2436.78;302.14;
12;99738.736;1740.92;19998.768;72908.743;471.050;2422.68;406.27;
13;99785.156;1758.62;19998.768;72930.844;469.913;2422.41;301.74;
14;99466.714;1745.17;19998.768;72598.824;495.453;2419.56;384.65;
15;99065.822;1711.43;19998.768;72183.035;486.576;2387.43;558.41;
16;98916.254;1638.61;19998.768;71965.594;395.618;2176.99;1011.26;
17;98812.707;1589.16;19998.768;71838.642;331.347;2148.99;1013.05;
18;99648.414;1594.58;37484.682;55320.269;434.801;2179.23;1049.02;
19;100154.982;1643.89;37484.682;55856.420;428.677;2368.49;1069.84;
20;98669.104;1640.02;37484.682;54449.512;514.983;2366.90;1076.84;
21;96748.162;1608.91;37484.682;52715.131;617.886;2319.40;1093.46;
22;92839.807;1348.44;9406.764;76313.515;61.619;1910.10;906.52;
23;90373.859;1148.40;9406.764;73917.078;177.038;1520.43;767.82;
