Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90365.665;1223.31;9406.764;74017.516;153.751;1878.01;704.19;
1;88843.945;1138.25;9406.764;72592.975;272.131;1736.31;635.70;
2;87949.657;1093.82;9406.764;71770.786;357.661;1502.53;630.11;
3;87642.643;1108.09;9406.764;71477.719;377.947;1730.97;626.96;
4;87974.377;1114.37;9406.764;71809.083;368.206;1734.32;622.82;
5;89001.806;1135.97;9406.764;72786.798;308.725;1736.00;631.80;
6;89839.022;1134.86;23839.584;59165.031;266.129;1739.71;637.28;
7;91701.481;1207.90;23839.584;60906.335;161.209;1804.10;670.70;
8;94433.962;1434.89;19998.768;67702.589;353.124;2165.44;780.14;
9;96888.495;1584.29;19998.768;70064.358;276.744;2163.49;912.93;
10;98027.882;1624.82;19998.768;71147.486;247.218;2323.60;943.92;
11;98095.216;1596.98;19998.768;71200.931;266.205;2101.82;960.88;
12;97669.639;1589.72;19998.768;70764.531;287.650;2098.87;943.14;
13;97516.144;1586.24;19998.768;70602.294;302.150;2097.84;930.78;
14;97250.543;1583.56;19998.768;70378.930;349.183;2094.52;935.20;
15;97386.771;1576.34;19998.768;70539.512;344.172;2157.98;906.17;
16;97991.355;1579.39;19998.768;71127.495;276.982;2100.27;909.79;
17;99041.953;1599.42;19998.768;72186.808;214.949;2120.59;943.72;
18;100743.283;1644.94;37484.682;56513.871;252.000;2224.23;941.47;
19;101336.634;1680.49;37484.682;57116.954;233.571;2403.94;962.20;
20;100163.695;1657.13;37484.682;55995.281;299.302;2400.83;936.66;
21;97743.497;1626.14;37484.682;53655.621;420.199;2377.46;936.60;
22;94071.680;1478.19;9406.764;77643.149;32.941;2144.89;842.91;
23;92183.597;1287.30;9406.764;75765.598;80.531;1894.86;737.21;
