Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;88630.018;1503.45;9406.764;72369.214;242.515;2098.87;998.02;
1;87142.574;1442.58;9406.764;70979.829;364.875;1922.36;938.31;
2;86211.467;1288.88;9406.764;70080.230;416.193;1745.17;835.84;
3;86229.334;1313.96;9406.764;70066.520;386.342;1798.90;844.73;
4;87018.603;1436.11;9406.764;70875.631;378.315;1905.92;902.15;
5;88136.524;1465.21;9406.764;72024.026;397.338;1885.06;934.80;
6;89114.281;1444.56;23839.584;58615.740;409.716;2163.50;892.70;
7;91609.215;1580.19;23839.584;61056.055;316.573;2174.83;854.49;
8;94781.193;1805.76;19998.768;68250.712;480.638;2335.43;1140.18;
9;97041.128;1854.70;19998.768;70357.402;358.832;2685.43;1177.73;
10;97643.758;1847.05;19998.768;70869.444;315.861;2339.17;1204.84;
11;97559.124;1850.52;19998.768;70733.491;309.161;2326.82;1247.76;
12;96932.893;1841.88;19998.768;70130.288;328.438;2309.70;1227.14;
13;96574.099;1837.63;19998.768;69767.305;340.499;2303.96;1223.76;
14;96202.490;1830.37;19998.768;69413.686;362.334;2297.31;1228.92;
15;95974.659;1828.60;19998.768;69199.724;373.077;2297.17;1220.84;
16;96201.253;1834.47;19998.768;69450.234;352.315;2296.71;1217.47;
17;96557.209;1821.86;19998.768;69848.228;324.748;2316.68;1194.77;
18;98012.418;1842.14;37484.682;53963.933;420.095;2354.91;1203.28;
19;98612.733;1857.32;37484.682;54571.699;407.099;2433.99;1226.97;
20;97374.426;1837.23;37484.682;53404.479;478.738;2421.72;1196.90;
21;95118.847;1813.43;37484.682;51247.596;581.482;2514.89;1218.05;
22;91994.984;1679.25;9406.764;75687.405;51.937;2399.21;1113.25;
23;89857.837;1557.21;9406.764;73614.233;155.725;2358.52;1034.91;
