Час;Объем полного планового потребления, МВт.ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт.ч.;Объем покупки по регулируемым договорам, МВт.ч;Объем покупки на РСВ, МВт.ч;Объем продажи в обеспечение РД, МВт.ч;Максимальный индекс равновесной цены, руб./МВт.ч;Минимальный индекс равновесной цены, руб./МВт.ч;
0;90218.867;1204.07;9406.764;73828.968;143.515;2485.51;707.51;
1;88782.643;1120.76;9406.764;72499.443;268.374;2461.45;644.90;
2;88227.367;1096.73;9406.764;72029.109;357.790;1526.55;632.01;
3;88369.763;1123.23;9406.764;72194.717;377.457;1737.24;622.98;
4;89600.130;1178.62;9406.764;73409.855;365.503;1750.59;644.62;
5;92059.325;1307.27;9406.764;75747.404;295.954;1784.07;717.01;
6;95044.332;1469.20;23839.584;64196.861;233.354;2094.83;795.34;
7;98725.794;1674.14;23839.584;67663.163;130.767;2323.56;926.86;
8;102111.127;1777.79;19998.768;75101.079;307.774;2427.78;997.62;
9;103653.941;1803.93;19998.768;76580.737;255.917;2476.99;1012.40;
10;103650.025;1782.42;19998.768;76541.763;247.594;2515.89;1020.68;
11;103018.244;1782.93;19998.768;75909.817;272.021;2457.36;1060.41;
12;102550.725;1771.95;19998.768;75464.113;301.243;2422.54;1039.97;
13;102470.206;1781.79;19998.768;75396.948;321.984;2437.32;1049.53;
14;101990.871;1764.13;19998.768;74923.253;341.034;2415.46;1031.49;
15;101428.703;1755.07;19998.768;74360.354;343.938;2405.16;1029.60;
16;101171.026;1743.61;19998.768;74058.088;288.546;2353.98;1000.22;
17;101293.346;1678.96;19998.768;74145.029;224.696;2361.93;948.95;
18;102638.814;1746.65;37484.682;58092.196;272.221;2348.47;997.58;
19;103092.960;1777.13;37484.682;58547.476;243.007;2430.85;1064.27;
20;101584.671;1746.92;37484.682;57118.144;324.794;2471.78;1033.49;
21;99269.600;1665.18;37484.682;54958.422;413.046;2407.27;981.35;
22;95386.064;1482.70;9406.764;78753.274;30.035;2293.88;864.55;
23;93007.630;1301.01;9406.764;76381.173;72.713;1907.36;763.51;
